order_id,customer_id,order_date,age,gender,city,restaurant,cuisine,meal_type,order_value,discount_pct,discount_amount,distance_km,delivery_time_min,customer_rating,membership,payment_method,order_status,promo_used,weather,device_type,order_month,month_name,quarter,day_name,is_weekend,age_group,order_value_band,customer_order_count,customer_segment,gross_revenue,net_revenue
501589,10147,2025-06-27,39,Female,Lucknow,Wok Express,Chinese,Dinner,820.489990234375,20,164.10000610351562,3.0,,4.0,True,Upi,Cancelled,True,Cloudy,Ios,6,June,2,Friday,False,35-44,High,4,Returning,860.989990234375,696.8900146484375
501590,10122,2025-06-15,43,Male,Delhi,Royal Rasoi,Fast Food,Dinner,791.9500122070312,15,118.79000091552734,4.300000190734863,31.0,4.800000190734863,False,Wallet,Delivered,True,Cloudy,Ios,6,June,2,Sunday,True,35-44,High,5,Returning,837.0,718.2100219726562
501591,10081,2025-07-02,32,Male,Delhi,Biryani Hub,North Indian,Lunch,584.280029296875,0,0.0,4.199999809265137,29.0,3.5999999046325684,False,Credit Card,Delivered,True,Clear,Web,7,July,3,Wednesday,False,25-34,Medium,4,Returning,628.97998046875,628.97998046875
501592,10685,2025-01-28,40,Male,Chandigarh,Green Plate,Healthy,Dinner,451.80999755859375,15,67.7699966430664,5.199999809265137,54.0,4.400000095367432,False,Cash,Delivered,False,Clear,Android,1,January,1,Tuesday,False,35-44,Medium,3,Returning,500.010009765625,432.239990234375
501593,11690,2025-11-26,45,Female,Gurugram,Fresh Bites,Healthy,Snacks,459.0199890136719,0,0.0,4.800000190734863,,4.0,False,Credit Card,Cancelled,False,Clear,Ios,11,November,4,Wednesday,False,45-60,Medium,5,Returning,505.82000732421875,505.82000732421875
501594,10662,2025-09-04,35,Female,Noida,Street Kitchen,Pizza,Lunch,445.79998779296875,15,66.87000274658203,4.800000190734863,25.0,3.5999999046325684,False,Upi,Delivered,False,Clear,Android,9,September,3,Thursday,False,35-44,Medium,6,Loyal,492.6000061035156,425.7300109863281
501595,10375,2025-12-03,32,Male,Gurugram,Cafe Aroma,Pizza,Lunch,248.5500030517578,5,12.430000305175781,6.5,37.0,5.0,False,Debit Card,Delivered,True,Clear,Android,12,December,4,Wednesday,False,25-34,Low,4,Returning,301.29998779296875,288.8699951171875
501596,11594,2025-01-22,46,Male,Delhi,Green Plate,Biryani,Breakfast,295.57000732421875,20,59.11000061035156,4.599999904632568,36.0,3.4000000953674316,False,Upi,Delivered,False,Clear,Android,1,January,1,Wednesday,False,45-60,Low,4,Returning,341.6700134277344,282.55999755859375
501597,10063,2025-04-06,51,Female,Kanpur,Royal Rasoi,Fast Food,Dinner,1201.0799560546875,10,120.11000061035156,4.900000095367432,,4.0,False,Credit Card,Cancelled,False,Clear,Web,4,April,2,Sunday,True,45-60,Premium,4,Returning,1248.22998046875,1128.1199951171875
501598,10504,2025-05-02,41,Male,Greater Noida,Food Junction,Fast Food,Dinner,607.510009765625,0,0.0,4.300000190734863,36.0,4.0,False,Cash,Delivered,False,Clear,Android,5,May,2,Friday,False,35-44,High,2,Returning,652.5599975585938,652.5599975585938
501599,10668,2025-09-07,39,Male,Gurugram,Tandoori House,South Indian,Lunch,833.7100219726562,0,0.0,5.699999809265137,38.0,3.299999952316284,True,Cash,Delivered,True,Rainy,Ios,9,September,3,Sunday,True,35-44,High,5,Returning,883.6599731445312,883.6599731445312
501600,10449,2025-11-04,41,Male,Agra,Biryani Hub,Pizza,Dinner,1088.8699951171875,30,326.6600036621094,3.9000000953674316,40.0,3.9000000953674316,False,Credit Card,Delivered,True,Clear,Android,11,November,4,Tuesday,False,35-44,Premium,4,Returning,1132.52001953125,805.8599853515625
501601,11452,2025-11-30,30,Male,Jaipur,Green Plate,Healthy,Breakfast,836.5999755859375,0,0.0,5.800000190734863,44.0,4.0,True,Upi,Delivered,False,Rainy,Android,11,November,4,Sunday,True,25-34,High,4,Returning,886.9000244140625,886.9000244140625
501602,10868,2025-11-22,54,Female,Greater Noida,Street Kitchen,Pizza,Dinner,1776.6300048828125,0,0.0,5.300000190734863,63.0,2.5999999046325684,False,Debit Card,Delivered,False,Rainy,Android,11,November,4,Saturday,True,45-60,Premium,5,Returning,1825.1800537109375,1825.1800537109375
501603,11451,2025-05-17,55,Female,Agra,Wok Express,South Indian,Lunch,286.5400085449219,0,0.0,5.099999904632568,37.0,3.0,True,Upi,Delivered,False,Clear,Web,5,May,2,Saturday,True,45-60,Low,4,Returning,334.3900146484375,334.3900146484375
501604,11445,2025-10-04,35,Female,Greater Noida,Pizza Point,South Indian,Dinner,942.489990234375,15,141.3699951171875,8.399999618530273,41.0,4.099999904632568,True,Upi,Delivered,True,Clear,Ios,10,October,4,Saturday,True,35-44,High,2,Returning,1001.8900146484375,860.52001953125
501605,11346,2025-11-16,46,Female,Agra,Biryani Hub,Chinese,Snacks,477.6400146484375,0,0.0,4.099999904632568,50.0,4.300000190734863,True,Credit Card,Delivered,False,Clear,Android,11,November,4,Sunday,True,45-60,Medium,3,Returning,521.989990234375,521.989990234375
501606,10680,2025-11-28,22,Female,Chandigarh,Fresh Bites,Biryani,Lunch,923.1699829101562,15,138.47999572753906,1.2999999523162842,26.0,4.800000190734863,True,Wallet,Delivered,False,Cloudy,Android,11,November,4,Friday,False,18-24,High,7,Loyal,957.719970703125,819.239990234375
501607,11190,2025-03-02,19,Male,Noida,Royal Rasoi,Desserts,Breakfast,523.0900268554688,10,52.310001373291016,6.300000190734863,28.0,3.799999952316284,True,Upi,Delivered,True,Clear,Android,3,March,1,Sunday,True,18-24,Medium,7,Loyal,575.1400146484375,522.8300170898438
501608,11621,2025-09-07,36,Female,Delhi,Green Plate,Desserts,Dinner,1034.4100341796875,0,0.0,5.900000095367432,,4.0,False,Upi,Cancelled,False,Rainy,Ios,9,September,3,Sunday,True,35-44,Premium,4,Returning,1085.06005859375,1085.06005859375
501609,11673,2025-04-05,49,Female,Ghaziabad,Pizza Point,Chinese,Dinner,742.02001953125,10,74.19999694824219,4.800000190734863,,4.0,False,Debit Card,Cancelled,True,Clear,Android,4,April,2,Saturday,True,45-60,High,3,Returning,788.8200073242188,714.6199951171875
501610,10461,2025-10-23,60,Male,Delhi,Street Kitchen,Healthy,Breakfast,393.6499938964844,0,0.0,4.199999809265137,50.0,4.5,True,Upi,Delivered,False,Clear,Android,10,October,4,Thursday,False,45-60,Medium,3,Returning,438.3500061035156,438.3500061035156
501611,10459,2025-07-03,50,Female,Greater Noida,Food Junction,North Indian,Snacks,417.3999938964844,0,0.0,6.599999904632568,49.0,4.400000095367432,False,Wallet,Delivered,True,Hot,Android,7,July,3,Thursday,False,45-60,Medium,3,Returning,470.5,470.5
501612,11213,2025-09-17,57,Female,Lucknow,Cafe Aroma,South Indian,Lunch,423.19000244140625,5,21.15999984741211,2.5999999046325684,37.0,4.099999904632568,False,Credit Card,Delivered,False,Rainy,Web,9,September,3,Wednesday,False,45-60,Medium,3,Returning,462.2900085449219,441.1300048828125
501613,10464,2025-10-14,20,Female,Chandigarh,Green Plate,Fast Food,Dinner,1060.4000244140625,15,159.05999755859375,6.300000190734863,39.0,3.4000000953674316,False,Upi,Delivered,True,Clear,Ios,10,October,4,Tuesday,False,18-24,Premium,8,Loyal,1112.449951171875,953.3900146484375
501614,10912,2025-06-04,19,Female,Jaipur,The Bowl Co,Biryani,Lunch,605.9199829101562,10,60.59000015258789,7.199999809265137,40.0,5.0,True,Upi,Delivered,True,Rainy,Ios,6,June,2,Wednesday,False,18-24,High,3,Returning,661.1199951171875,600.530029296875
501615,10379,2025-07-05,25,Male,Agra,Biryani Hub,Biryani,Snacks,719.0800170898438,5,35.95000076293945,5.800000190734863,,4.0,False,Debit Card,Cancelled,False,Hot,Ios,7,July,3,Saturday,True,25-34,High,3,Returning,769.3800048828125,733.4299926757812
501616,11026,2025-03-10,28,Male,Kanpur,Street Kitchen,South Indian,Lunch,358.4200134277344,0,0.0,4.800000190734863,,4.0,True,Upi,Cancelled,False,Clear,Android,3,March,1,Monday,False,25-34,Medium,3,Returning,405.2200012207031,405.2200012207031
501617,11642,2025-11-22,44,Female,Delhi,Street Kitchen,Fast Food,Snacks,501.0299987792969,0,0.0,6.599999904632568,,4.0,False,Debit Card,Cancelled,False,Cloudy,Ios,11,November,4,Saturday,True,35-44,Medium,5,Returning,554.1300048828125,554.1300048828125
501618,10364,2025-09-18,45,Female,Lucknow,Biryani Hub,Desserts,Dinner,1134.5899658203125,25,283.6499938964844,2.799999952316284,42.0,5.0,False,Upi,Delivered,True,Cloudy,Android,9,September,3,Thursday,False,45-60,Premium,4,Returning,1174.3900146484375,890.739990234375
501619,10072,2025-04-25,57,Male,Agra,Biryani Hub,Desserts,Lunch,389.94000244140625,10,38.9900016784668,1.7000000476837158,32.0,3.799999952316284,True,Upi,Delivered,True,Rainy,Android,4,April,2,Friday,False,45-60,Medium,3,Returning,425.8900146484375,386.8999938964844
501620,11451,2025-12-13,55,Female,Agra,Biryani Hub,Desserts,Snacks,383.5799865722656,0,0.0,2.700000047683716,35.0,3.299999952316284,True,Upi,Delivered,False,Clear,Android,12,December,4,Saturday,True,45-60,Medium,4,Returning,423.0299987792969,423.0299987792969
501621,10638,2025-01-08,45,Female,Lucknow,Biryani Hub,Desserts,Dinner,582.6500244140625,0,0.0,5.800000190734863,57.0,4.0,True,Upi,Delivered,False,Clear,Android,1,January,1,Wednesday,False,45-60,Medium,5,Returning,632.9500122070312,632.9500122070312
501622,11194,2025-09-22,37,Male,Jaipur,Urban Spice,South Indian,Snacks,624.3800048828125,20,124.87999725341797,4.800000190734863,30.0,4.800000190734863,False,Upi,Delivered,True,Hot,Web,9,September,3,Monday,False,35-44,High,6,Loyal,671.1799926757812,546.2999877929688
501623,11229,2025-09-28,38,Male,Kanpur,Pizza Point,North Indian,Dinner,648.8599853515625,10,64.88999938964844,6.5,45.0,3.700000047683716,False,Upi,Delivered,True,Rainy,Android,9,September,3,Sunday,True,35-44,High,3,Returning,701.6099853515625,636.719970703125
501624,10337,2025-09-06,44,Male,Agra,Street Kitchen,North Indian,Lunch,481.67999267578125,0,0.0,4.5,,4.0,False,Cash,Cancelled,True,Clear,Android,9,September,3,Saturday,True,35-44,Medium,2,Returning,527.4299926757812,527.4299926757812
501625,11496,2025-04-15,51,Female,Kanpur,Biryani Hub,South Indian,Breakfast,519.4600219726562,25,129.86000061035156,1.2999999523162842,,4.0,False,Upi,Cancelled,True,Clear,Web,4,April,2,Tuesday,False,45-60,Medium,5,Returning,554.010009765625,424.1499938964844
501626,10195,2025-09-20,19,Female,Ghaziabad,The Bowl Co,Biryani,Lunch,959.6400146484375,0,0.0,7.099999904632568,39.0,4.900000095367432,False,Wallet,Delivered,True,Rainy,Ios,9,September,3,Saturday,True,18-24,High,3,Returning,1014.489990234375,1014.489990234375
501627,11694,2025-08-12,57,Male,Agra,Urban Spice,Pizza,Dinner,681.75,5,34.09000015258789,8.699999809265137,36.0,3.299999952316284,False,Credit Card,Delivered,True,Clear,Ios,8,August,3,Tuesday,False,45-60,High,2,Returning,742.2000122070312,708.1099853515625
501628,11012,2025-11-24,22,Male,Gurugram,Biryani Hub,Healthy,Dinner,905.6799926757812,10,90.56999969482422,8.899999618530273,27.0,4.199999809265137,False,Upi,Delivered,False,Cloudy,Android,11,November,4,Monday,False,18-24,High,2,Returning,966.8300170898438,876.260009765625
501629,10653,2025-09-28,35,Female,Gurugram,Tandoori House,Biryani,Dinner,339.0199890136719,10,33.900001525878906,6.900000095367432,50.0,3.700000047683716,False,Wallet,Delivered,False,Hot,Ios,9,September,3,Sunday,True,35-44,Medium,6,Loyal,393.1700134277344,359.2699890136719
501630,11299,2025-06-14,20,Female,Delhi,Food Junction,North Indian,Lunch,500.9599914550781,0,0.0,2.9000000953674316,22.0,4.0,False,Wallet,Delivered,False,Clear,Android,6,June,2,Saturday,True,18-24,Medium,2,Returning,541.1099853515625,541.1099853515625
501631,10007,2025-03-24,56,Male,Lucknow,Royal Rasoi,Pizza,Dinner,885.530029296875,10,88.55000305175781,4.300000190734863,27.0,3.9000000953674316,False,Upi,Delivered,True,Cloudy,Web,3,March,1,Monday,False,45-60,High,3,Returning,930.5800170898438,842.030029296875
501632,10905,2025-10-22,20,Male,Agra,Biryani Hub,Healthy,Lunch,496.6600036621094,0,0.0,4.800000190734863,28.0,4.400000095367432,True,Credit Card,Delivered,False,Clear,Android,10,October,4,Wednesday,False,18-24,Medium,5,Returning,543.4600219726562,543.4600219726562
501633,10979,2025-05-14,23,Male,Ghaziabad,Cafe Aroma,Desserts,Dinner,467.0,5,23.350000381469727,3.299999952316284,,4.0,True,Cash,Cancelled,True,Clear,Android,5,May,2,Wednesday,False,18-24,Medium,5,Returning,508.54998779296875,485.20001220703125
501634,10566,2025-07-30,46,Female,Lucknow,Tandoori House,North Indian,Lunch,661.3599853515625,0,0.0,0.800000011920929,27.0,4.300000190734863,True,Debit Card,Delivered,False,Hot,Ios,7,July,3,Wednesday,False,45-60,High,8,Loyal,694.1599731445312,694.1599731445312
501635,10616,2025-11-09,32,Male,Ghaziabad,Wok Express,Desserts,Dinner,737.4099731445312,5,36.869998931884766,4.699999809265137,,4.0,True,Upi,Cancelled,False,Clear,Android,11,November,4,Sunday,True,25-34,High,3,Returning,783.8599853515625,746.989990234375
501636,10573,2025-04-02,34,Female,Ghaziabad,Pizza Point,Fast Food,Lunch,769.0800170898438,0,0.0,6.599999904632568,32.0,3.700000047683716,False,Wallet,Delivered,False,Clear,Ios,4,April,2,Wednesday,False,25-34,High,4,Returning,822.1799926757812,822.1799926757812
501637,10599,2025-12-03,42,Male,Delhi,Pizza Point,Pizza,Breakfast,654.0800170898438,10,65.41000366210938,5.099999904632568,,4.0,False,Upi,Cancelled,False,Cloudy,Web,12,December,4,Wednesday,False,35-44,High,5,Returning,701.9299926757812,636.52001953125
501638,10770,2025-05-07,46,Female,Ghaziabad,Food Junction,Chinese,Lunch,771.8400268554688,20,154.3699951171875,9.5,56.0,4.300000190734863,False,Upi,Delivered,False,Cloudy,Android,5,May,2,Wednesday,False,45-60,High,4,Returning,835.0900268554688,680.719970703125
501639,11202,2025-07-10,39,Male,Chandigarh,Biryani Hub,North Indian,Lunch,348.1199951171875,10,34.810001373291016,3.4000000953674316,,4.0,False,Upi,Cancelled,False,Hot,Android,7,July,3,Thursday,False,35-44,Medium,6,Loyal,390.0199890136719,355.2099914550781
501640,10242,2025-06-08,33,Male,Chandigarh,The Bowl Co,Desserts,Breakfast,919.5,10,91.94999694824219,1.600000023841858,,4.0,True,Upi,Cancelled,False,Clear,Android,6,June,2,Sunday,True,25-34,High,2,Returning,955.0999755859375,863.1500244140625
501641,11227,2025-11-27,23,Female,Greater Noida,Tandoori House,Desserts,Breakfast,435.1000061035156,0,0.0,0.8999999761581421,33.0,4.5,True,Upi,Delivered,False,Cloudy,Web,11,November,4,Thursday,False,18-24,Medium,3,Returning,468.25,468.25
501642,11567,2025-12-01,34,Female,Jaipur,The Bowl Co,South Indian,Snacks,1267.6199951171875,0,0.0,8.100000381469727,45.0,3.0999999046325684,False,Cash,Delivered,False,Clear,Ios,12,December,4,Monday,False,25-34,Premium,5,Returning,1325.969970703125,1325.969970703125
501643,11486,2025-01-10,30,Female,Kanpur,Tandoori House,Desserts,Dinner,751.030029296875,0,0.0,2.9000000953674316,32.0,4.0,False,Credit Card,Delivered,False,Cloudy,Android,1,January,1,Friday,False,25-34,High,6,Loyal,791.1799926757812,791.1799926757812
501644,11104,2025-04-17,58,Male,Kanpur,The Bowl Co,Chinese,Snacks,340.32000732421875,20,68.05999755859375,4.300000190734863,42.0,4.199999809265137,False,Upi,Delivered,True,Clear,Ios,4,April,2,Thursday,False,45-60,Medium,5,Returning,385.3699951171875,317.30999755859375
501645,11547,2025-03-28,23,Male,Noida,Pizza Point,Biryani,Breakfast,1217.8599853515625,25,304.4599914550781,6.400000095367432,44.0,4.5,False,Wallet,Delivered,True,Rainy,Ios,3,March,1,Friday,False,18-24,Premium,2,Returning,1270.260009765625,965.7999877929688
501646,11441,2025-03-08,52,Female,Jaipur,Street Kitchen,Chinese,Dinner,686.27001953125,25,171.57000732421875,3.700000047683716,32.0,4.5,True,Upi,Delivered,False,Clear,Web,3,March,1,Saturday,True,45-60,High,8,Loyal,729.219970703125,557.6500244140625
501647,10766,2025-03-03,20,Male,Chandigarh,Green Plate,Biryani,Dinner,397.0199890136719,0,0.0,7.0,34.0,3.5999999046325684,False,Wallet,Delivered,False,Cloudy,Android,3,March,1,Monday,False,18-24,Medium,4,Returning,451.5199890136719,451.5199890136719
501648,10384,2025-05-26,49,Female,Chandigarh,Green Plate,South Indian,Lunch,588.8200073242188,15,88.31999969482422,3.799999952316284,,4.0,False,Upi,Cancelled,True,Rainy,Web,5,May,2,Monday,False,45-60,Medium,3,Returning,632.1199951171875,543.7999877929688
501649,10391,2025-06-02,47,Female,Ghaziabad,Wok Express,Desserts,Breakfast,531.0399780273438,5,26.549999237060547,3.5999999046325684,33.0,3.799999952316284,False,Debit Card,Delivered,False,Cloudy,Android,6,June,2,Monday,False,45-60,Medium,4,Returning,573.6400146484375,547.0900268554688
501650,10896,2025-04-17,18,Female,Chandigarh,Tandoori House,Desserts,Dinner,459.7799987792969,25,114.94000244140625,10.199999809265137,,4.0,True,Credit Card,Cancelled,False,Cloudy,Android,4,April,2,Thursday,False,18-24,Medium,4,Returning,525.47998046875,410.5400085449219
501651,10688,2025-05-28,27,Male,Agra,The Bowl Co,Fast Food,Lunch,982.1799926757812,15,147.3300018310547,3.9000000953674316,41.0,3.700000047683716,False,Upi,Delivered,False,Rainy,Ios,5,May,2,Wednesday,False,25-34,High,3,Returning,1025.8299560546875,878.5
501652,11150,2025-07-05,20,Female,Delhi,Royal Rasoi,Biryani,Dinner,1255.5699462890625,20,251.11000061035156,8.600000381469727,32.0,4.800000190734863,False,Debit Card,Delivered,True,Cloudy,Android,7,July,3,Saturday,True,18-24,Premium,2,Returning,1315.6700439453125,1064.56005859375
501653,11518,2025-12-15,60,Male,Noida,Cafe Aroma,Pizza,Breakfast,753.6199951171875,0,0.0,5.199999809265137,33.0,4.0,False,Upi,Delivered,True,Cloudy,Web,12,December,4,Monday,False,45-60,High,2,Returning,801.8200073242188,801.8200073242188
501654,10047,2025-12-08,45,Male,Delhi,Cafe Aroma,South Indian,Lunch,985.4199829101562,20,197.0800018310547,2.0999999046325684,27.0,3.799999952316284,True,Wallet,Delivered,True,Clear,Android,12,December,4,Monday,False,45-60,High,3,Returning,1022.77001953125,825.6900024414062
501655,11742,2025-06-27,31,Female,Lucknow,Wok Express,Pizza,Dinner,659.1199951171875,15,98.87000274658203,7.199999809265137,45.0,3.700000047683716,True,Debit Card,Delivered,False,Clear,Web,6,June,2,Friday,False,25-34,High,6,Loyal,714.3200073242188,615.4500122070312
501656,11500,2025-12-01,50,Male,Gurugram,Food Junction,South Indian,Lunch,604.5399780273438,10,60.45000076293945,2.5999999046325684,,4.0,True,Debit Card,Cancelled,True,Clear,Web,12,December,4,Monday,False,45-60,High,5,Returning,643.6400146484375,583.1900024414062
501657,10619,2025-09-23,20,Male,Agra,Pizza Point,North Indian,Snacks,652.1799926757812,25,163.0399932861328,3.0999999046325684,,4.0,True,Upi,Cancelled,False,Rainy,Android,9,September,3,Tuesday,False,18-24,High,8,Loyal,693.030029296875,529.989990234375
501658,10464,2025-05-29,20,Female,Chandigarh,Wok Express,Biryani,Dinner,1095.06005859375,10,109.51000213623047,2.5999999046325684,41.0,4.0,False,Upi,Delivered,False,Cloudy,Web,5,May,2,Thursday,False,18-24,Premium,8,Loyal,1134.1600341796875,1024.6500244140625
501659,10123,2025-09-04,31,Female,Greater Noida,Wok Express,South Indian,Snacks,505.54998779296875,15,75.83000183105469,5.300000190734863,40.0,3.5,True,Upi,Delivered,False,Clear,Android,9,September,3,Thursday,False,25-34,Medium,4,Returning,554.0999755859375,478.2699890136719
501660,11498,2025-09-11,44,Female,Gurugram,Pizza Point,North Indian,Lunch,1616.8499755859375,0,0.0,5.099999904632568,27.0,3.299999952316284,False,Credit Card,Delivered,False,Hot,Android,9,September,3,Thursday,False,35-44,Premium,7,Loyal,1664.699951171875,1664.699951171875
501661,10134,2025-01-29,49,Male,Ghaziabad,Pizza Point,Healthy,Dinner,336.5799865722656,25,84.13999938964844,6.900000095367432,43.0,3.9000000953674316,False,Upi,Delivered,False,Clear,Android,1,January,1,Wednesday,False,45-60,Medium,6,Loyal,390.7300109863281,306.5899963378906
501662,11643,2025-12-18,24,Male,Noida,The Bowl Co,North Indian,Dinner,444.2900085449219,10,44.43000030517578,5.400000095367432,36.0,4.099999904632568,False,Credit Card,Delivered,True,Clear,Android,12,December,4,Thursday,False,18-24,Medium,5,Returning,493.19000244140625,448.760009765625
501663,10841,2025-09-23,51,Female,Jaipur,Fresh Bites,Desserts,Dinner,644.8200073242188,15,96.72000122070312,7.300000190734863,35.0,3.200000047683716,False,Upi,Delivered,True,Rainy,Ios,9,September,3,Tuesday,False,45-60,High,5,Returning,700.3699951171875,603.6500244140625
501664,11586,2025-01-13,23,Female,Gurugram,Food Junction,Desserts,Lunch,617.5700073242188,20,123.51000213623047,6.0,46.0,3.5,False,Upi,Delivered,False,Cloudy,Ios,1,January,1,Monday,False,18-24,High,7,Loyal,668.5700073242188,545.0599975585938
501665,10849,2025-02-16,43,Female,Gurugram,The Bowl Co,North Indian,Dinner,675.3699951171875,20,135.07000732421875,5.900000095367432,35.0,4.0,True,Cash,Delivered,True,Clear,Web,2,February,1,Sunday,True,35-44,High,9,Loyal,726.02001953125,590.9500122070312
501666,10607,2025-05-31,28,Female,Ghaziabad,Street Kitchen,Fast Food,Dinner,307.9700012207031,25,76.98999786376953,9.699999809265137,37.0,2.799999952316284,True,Upi,Delivered,False,Clear,Web,5,May,2,Saturday,True,25-34,Medium,7,Loyal,371.9200134277344,294.92999267578125
501667,10023,2025-02-19,38,Male,Greater Noida,Street Kitchen,Pizza,Dinner,739.8099975585938,0,0.0,6.5,42.0,5.0,True,Upi,Delivered,False,Clear,Android,2,February,1,Wednesday,False,35-44,High,3,Returning,792.5599975585938,792.5599975585938
501668,10566,2025-08-03,46,Female,Lucknow,Urban Spice,Desserts,Dinner,475.1400146484375,10,47.5099983215332,6.199999809265137,54.0,3.4000000953674316,True,Upi,Delivered,False,Rainy,Android,8,August,3,Sunday,True,45-60,Medium,8,Loyal,526.8400268554688,479.3299865722656
501669,10766,2025-05-12,20,Male,Chandigarh,Fresh Bites,South Indian,Dinner,278.4100036621094,10,27.84000015258789,1.0,41.0,3.799999952316284,False,Upi,Delivered,False,Clear,Ios,5,May,2,Monday,False,18-24,Low,4,Returning,311.9100036621094,284.07000732421875
501670,10965,2025-04-23,55,Male,Jaipur,The Bowl Co,Desserts,Lunch,643.3499755859375,30,193.0,2.200000047683716,31.0,2.700000047683716,False,Upi,Delivered,True,Clear,Android,4,April,2,Wednesday,False,45-60,High,4,Returning,681.0499877929688,488.04998779296875
501671,10235,2025-09-09,42,Female,Lucknow,Green Plate,Healthy,Lunch,675.5999755859375,15,101.33999633789062,6.400000095367432,29.0,3.700000047683716,True,Upi,Delivered,True,Hot,Android,9,September,3,Tuesday,False,35-44,High,6,Loyal,728.0,626.6599731445312
501672,10996,2025-12-07,50,Male,Jaipur,Cafe Aroma,Healthy,Lunch,556.1099853515625,15,83.41999816894531,7.199999809265137,39.0,3.200000047683716,False,Upi,Delivered,False,Cloudy,Ios,12,December,4,Sunday,True,45-60,Medium,2,Returning,611.3099975585938,527.8900146484375
501673,11083,2025-02-22,35,Male,Chandigarh,Fresh Bites,Pizza,Dinner,740.989990234375,15,111.1500015258789,6.099999904632568,38.0,4.5,False,Upi,Delivered,False,Clear,Android,2,February,1,Saturday,True,35-44,High,7,Loyal,792.3400268554688,681.1900024414062
501674,11188,2025-05-10,28,Female,Kanpur,Cafe Aroma,South Indian,Lunch,501.75,30,150.52000427246094,10.800000190734863,55.0,4.0,True,Upi,Delivered,True,Clear,Android,5,May,2,Saturday,True,25-34,Medium,5,Returning,569.5499877929688,419.0299987792969
501675,11795,2025-11-20,20,Male,Lucknow,Wok Express,Chinese,Breakfast,1047.3699951171875,5,52.369998931884766,7.800000190734863,31.0,3.5999999046325684,True,Debit Card,Delivered,False,Cloudy,Android,11,November,4,Thursday,False,18-24,Premium,4,Returning,1104.6700439453125,1052.300048828125
501676,10826,2025-07-12,56,Male,Kanpur,The Bowl Co,Desserts,Lunch,1039.1300048828125,10,103.91000366210938,4.800000190734863,50.0,3.0,True,Debit Card,Delivered,True,Hot,Android,7,July,3,Saturday,True,45-60,Premium,4,Returning,1085.9300537109375,982.02001953125
501677,10216,2025-03-20,20,Male,Lucknow,Food Junction,Healthy,Lunch,557.1400146484375,25,139.27999877929688,9.399999618530273,49.0,4.0,False,Upi,Delivered,False,Clear,Ios,3,March,1,Thursday,False,18-24,Medium,3,Returning,620.0399780273438,480.760009765625
501678,11207,2025-02-26,40,Female,Chandigarh,Tandoori House,Chinese,Snacks,1118.97998046875,0,0.0,4.0,30.0,4.599999904632568,False,Upi,Delivered,False,Cloudy,Android,2,February,1,Wednesday,False,35-44,Premium,4,Returning,1162.97998046875,1162.97998046875
501679,11593,2025-04-07,51,Female,Agra,Urban Spice,Pizza,Lunch,497.1000061035156,20,99.41999816894531,5.099999904632568,39.0,4.800000190734863,True,Credit Card,Delivered,False,Rainy,Ios,4,April,2,Monday,False,45-60,Medium,8,Loyal,544.9500122070312,445.5299987792969
501680,10657,2025-07-17,27,Female,Greater Noida,Cafe Aroma,Healthy,Lunch,1387.1300048828125,15,208.07000732421875,4.5,39.0,4.0,False,Credit Card,Delivered,False,Rainy,Web,7,July,3,Thursday,False,25-34,Premium,3,Returning,1432.8800048828125,1224.81005859375
501681,10935,2025-05-15,52,Male,Chandigarh,Urban Spice,Healthy,Dinner,451.8599853515625,20,90.37000274658203,4.800000190734863,52.0,4.300000190734863,False,Cash,Delivered,True,Clear,Android,5,May,2,Thursday,False,45-60,Medium,4,Returning,498.6600036621094,408.2900085449219
501682,11114,2025-05-27,40,Male,Chandigarh,Fresh Bites,Fast Food,Dinner,526.219970703125,15,78.93000030517578,4.400000095367432,31.0,4.900000095367432,True,Upi,Delivered,False,Rainy,Android,5,May,2,Tuesday,False,35-44,Medium,3,Returning,571.6199951171875,492.69000244140625
501683,10311,2025-06-21,46,Male,Greater Noida,Tandoori House,Biryani,Dinner,599.7000122070312,5,29.979999542236328,5.300000190734863,33.0,3.5999999046325684,False,Wallet,Delivered,True,Rainy,Ios,6,June,2,Saturday,True,45-60,Medium,5,Returning,648.25,618.27001953125
501684,10557,2025-03-04,55,Male,Agra,Tandoori House,Biryani,Lunch,985.8699951171875,10,98.58999633789062,6.800000190734863,38.0,4.0,False,Credit Card,Delivered,True,Cloudy,Ios,3,March,1,Tuesday,False,45-60,High,3,Returning,1039.6700439453125,941.0800170898438
501685,10972,2025-03-06,50,Male,Agra,Fresh Bites,Biryani,Dinner,408.9800109863281,20,81.80000305175781,5.5,,4.0,False,Credit Card,Cancelled,True,Rainy,Web,3,March,1,Thursday,False,45-60,Medium,4,Returning,458.2300109863281,376.42999267578125
501686,10257,2025-10-22,41,Male,Gurugram,Green Plate,Biryani,Lunch,554.4099731445312,10,55.439998626708984,1.2999999523162842,30.0,3.200000047683716,False,Upi,Delivered,False,Cloudy,Android,10,October,4,Wednesday,False,35-44,Medium,8,Loyal,588.9600219726562,533.52001953125
501687,10533,2025-07-30,22,Male,Kanpur,Green Plate,Chinese,Dinner,516.3099975585938,10,51.630001068115234,7.0,33.0,4.900000095367432,False,Upi,Delivered,False,Clear,Android,7,July,3,Wednesday,False,18-24,Medium,6,Loyal,570.8099975585938,519.1799926757812
